doc_91	1575908342999883777
doc_92	1575908325098913792
doc_93	1575908263429914635
doc_94	1575908174343069696
doc_95	1575908142948532236
doc_96	1575908133066526720
doc_97	1575908120294891520
doc_98	1575908119653543936
doc_99	1575908078352039936
doc_100	1575908043891437569
doc_101	1575907898500468737
doc_102	1575907811116322816
doc_103	1575907620678172672
doc_104	1575907587895496706
doc_105	1575907509776572416
doc_106	1575907497017487361
doc_107	1575907404881051648
doc_108	1575907378574376965
doc_109	1575907235401957376
doc_110	1575907104807964673
doc_111	1575907060897939457
doc_112	1575907027700035584
doc_113	1575906959450337281
doc_114	1575906807083671552
doc_115	1575906733486395394
doc_116	1575906603559444480
doc_117	1575906586517815301
doc_118	1575906523817316353
doc_119	1575906232086327296
doc_120	1575906144178298881
doc_121	1575906103199948800
doc_122	1575906052192673793
doc_123	1575906036678291456
doc_124	1575905959280402432
doc_125	1575905908693291008
doc_126	1575905891978997767
doc_127	1575905872056061952
doc_128	1575905718490009600
doc_129	1575905281275330561
doc_130	1575905255036010496
doc_131	1575905170952982529
doc_132	1575905169166024715
doc_133	1575905162195091465
doc_134	1575904781285359616
doc_135	1575904625990856704
doc_136	1575904570542542848
doc_137	1575904558416642050
doc_138	1575904420633939968
doc_139	1575904177275822081
doc_140	1575904148213878785
doc_141	1575904096892207127
doc_142	1575904086448173057
doc_143	1575904025756696582
doc_144	1575903604229443584
doc_145	1575903521538715648
doc_146	1575903425513914369
doc_147	1575903183750455296
doc_148	1575903030490562560
doc_149	1575902944708657153
doc_150	1575902847216095232
doc_151	1575902233253662720
doc_152	1575902119386914817
doc_153	1575902052982849536
doc_154	1575902050927493129
doc_155	1575901773545426945
doc_156	1575901742398861312
doc_157	1575901428543279105
doc_158	1575901153086570498
doc_159	1575900883082432512
doc_160	1575900784679477249
doc_161	1575900750034923520
doc_162	1575900697459318784
doc_163	1575900645965430784
doc_164	1575900609240215553
doc_165	1575900576528748544
doc_166	1575900518676721664
doc_167	1575900480026427396
doc_168	1575900475895037962
doc_169	1575900370303582208
doc_170	1575900221141241860
doc_171	1575900136349503488
doc_172	1575900049250271233
doc_173	1575899998566617088
doc_174	1575899986487037953
doc_175	1575899953456877568
doc_176	1575899801933185024
doc_177	1575899796350476288
doc_178	1575899727970725888
doc_179	1575899616012214272
doc_180	1575899588061728769
doc_181	1575899457006100481
doc_182	1575899339603386368
doc_183	1575899185202724868
doc_184	1575899099202834432
doc_185	1575899033129951233
doc_186	1575898887792926720
doc_187	1575898851378343936
doc_188	1575898760215166976
doc_189	1575898746868695040
doc_190	1575898695299928064
doc_191	1575898687808540672
doc_192	1575898636147478530
doc_193	1575898547337428993
doc_194	1575898429783318528
doc_195	1575898406744379393
doc_196	1575898202167017473
doc_197	1575898186673442818
doc_198	1575898165542195201
doc_199	1575897910075850752
doc_200	1575897841167663104
doc_201	1575897505492918272
doc_202	1575897463046578177
doc_203	1575897160633430018
doc_204	1575897041385181184
doc_205	1575896967229870081
doc_206	1575896773511434240
doc_207	1575896752267628544
doc_208	1575896457303199745
doc_209	1575896351098884096
doc_210	1575896342744141825
doc_211	1575896305855070214
doc_212	1575896098958626818
doc_213	1575896027218862082
doc_214	1575895681029804034
doc_215	1575895499374092293
doc_216	1575895420370550784
doc_217	1575895326539407370
doc_218	1575895221363412992
doc_219	1575895118632345600
doc_220	1575895067868405764
doc_221	1575895049174675456
doc_222	1575894792285741063
doc_223	1575894627009585152
doc_224	1575894546809905154
doc_225	1575894237807140867
doc_226	1575893901080027142
doc_227	1575893811019931650
doc_228	1575893752660385803
doc_229	1575893750353911808
doc_230	1575893556602220544
doc_231	1575893358035222528
doc_232	1575893128107941888
doc_233	1575892959572418560
doc_234	1575892770673537024
doc_235	1575892698136858624
doc_236	1575892540233900038
doc_237	1575892405928267776
doc_238	1575892393899208704
doc_239	1575891775834972160
doc_240	1575891486180114442
doc_241	1575891473685282838
doc_242	1575891428412166144
doc_243	1575891174497587200
doc_244	1575891117350219776
doc_245	1575891010718240769
doc_246	1575890992615813120
doc_247	1575890966489071619
doc_248	1575890531535966214
doc_249	1575890504503263233
doc_250	1575890381027147781
doc_251	1575890328204083201
doc_252	1575890261246214149
doc_253	1575890186193485825
doc_254	1575890052156370945
doc_255	1575889918051889153
doc_256	1575889907184041984
doc_257	1575889650471665665
doc_258	1575889600568254464
doc_259	1575889403376939008
doc_260	1575889245428158464
doc_261	1575889211882102785
doc_262	1575889141870362638
doc_263	1575889040645029906
doc_264	1575889013117812751
doc_265	1575888980393984001
doc_266	1575888823778934784
doc_267	1575888819500756992
doc_268	1575888735509413899
doc_269	1575888602478702592
doc_270	1575888444282109962
doc_271	1575888242812911630
doc_272	1575888145245417472
doc_273	1575888016521822213
doc_274	1575887899202945028
doc_275	1575887865061310464
doc_276	1575887848477032461
doc_277	1575887686698532875
doc_278	1575887579563831296
doc_279	1575887543106535430
doc_280	1575887408838475788
doc_281	1575887266362249216
doc_282	1575886715452956681
doc_283	1575886581432430592
doc_284	1575886415472140303
doc_285	1575886134797819904
doc_286	1575885942535385088
doc_287	1575885728701026304
doc_288	1575885452044865538
doc_289	1575885394536603651
doc_290	1575884955661410309
doc_291	1575884649771192320
doc_292	1575884516312260608
doc_293	1575884392798396419
doc_294	1575884219858853890
doc_295	1575884086547095557
doc_296	1575883892162465792
doc_297	1575883598531813377
doc_298	1575883288803446784
doc_299	1575883206095781890
doc_300	1575883157202575361
doc_301	1575882883344080896
doc_302	1575882671644983297
doc_303	1575882553872875520
doc_304	1575882398260420608
doc_305	1575882140541034501
doc_306	1575882086237757440
doc_307	1575881754493100032
doc_308	1575881734951866369
doc_309	1575881567943426048
doc_310	1575881468110323712
doc_311	1575881421373276161
doc_312	1575880978681065472
doc_313	1575880918295642112
doc_314	1575880909173444610
doc_315	1575880528544206848
doc_316	1575880493165223944
doc_317	1575880417286160384
doc_318	1575880409497407488
doc_319	1575880259349925888
doc_320	1575880154588786688
doc_321	1575880127262904320
doc_322	1575880067099480064
doc_323	1575879829450551297
doc_324	1575879420300390403
doc_325	1575879408199815168
doc_326	1575878866920697856
doc_327	1575878747332517888
doc_328	1575878143365218305
doc_329	1575877820139438080
doc_330	1575877769375924225
doc_331	1575877339371958272
doc_332	1575877305565691905
doc_333	1575877208656457729
doc_334	1575877099344187393
doc_335	1575876778983559168
doc_336	1575876264899923969
doc_337	1575875896933752832
doc_338	1575875398264532993
doc_339	1575874933674356737
doc_340	1575874910672814080
doc_341	1575874684532707328
doc_342	1575874250036367360
doc_343	1575874112077299712
doc_344	1575873995429117953
doc_345	1575873706668212224
doc_346	1575873325036814336
doc_347	1575872044075724802
doc_348	1575871765837799424
doc_349	1575871713317105665
doc_350	1575871168787386368
doc_351	1575871150097588226
doc_352	1575870913069092865
doc_353	1575870855665487873
doc_354	1575870743631450112
doc_355	1575870740812812289
doc_356	1575870297311309825
doc_357	1575870001051234304
doc_358	1575869843332554752
doc_359	1575869826408382464
doc_360	1575869575262253056
doc_361	1575869371280658432
doc_362	1575869336157270016
doc_363	1575869302104027136
doc_364	1575868931067113472
doc_365	1575868927560671232
doc_366	1575868500832186368
doc_367	1575868436072243207
doc_368	1575868385275138048
doc_369	1575868309068648450
doc_370	1575868224855756801
doc_371	1575868068252725248
doc_372	1575868016201371648
doc_373	1575867579591262208
doc_374	1575867469469601793
doc_375	1575867457688031239
doc_376	1575867325923741696
doc_377	1575867165370384384
doc_378	1575866776201572352
doc_379	1575866692345163776
doc_380	1575866621050073088
doc_381	1575866366372253697
doc_382	1575866365172277248
doc_383	1575866363817910272
doc_384	1575866066382766080
doc_385	1575865718435815425
doc_386	1575865716535795712
doc_387	1575865712299560965
doc_388	1575865708940251139
doc_389	1575865559689863169
doc_390	1575865342181924864
doc_391	1575865290373595139
doc_392	1575865234283077638
doc_393	1575865233738022913
doc_394	1575865124102934528
doc_395	1575865025818144768
doc_396	1575864766857285633
doc_397	1575864680630714368
doc_398	1575864612133781504
doc_399	1575864537856647170
doc_400	1575864042333372417
doc_401	1575863777265942528
doc_402	1575863043099090947
doc_403	1575863041547288579
doc_404	1575862871095140353
doc_405	1575862098298404867
doc_406	1575862012160004098
doc_407	1575861974314889219
doc_408	1575861873060499457
doc_409	1575861833025478656
doc_410	1575861533967495168
doc_411	1575861425133981696
doc_412	1575861313821372416
doc_413	1575861251804377089
doc_414	1575861230102798336
doc_415	1575861001769013248
doc_416	1575860771330076672
doc_417	1575860740556460032
doc_418	1575860393284509696
doc_419	1575860368895012864
doc_420	1575860155169746944
doc_421	1575860086693498880
doc_422	1575859966145069056
doc_423	1575859734095474688
doc_424	1575859674770907136
doc_425	1575859524489314304
doc_426	1575859253213921280
doc_427	1575858948942417920
doc_428	1575858820395720705
doc_429	1575858820202614785
doc_430	1575858809842503680
doc_431	1575858789647286272
doc_432	1575858673984872450
doc_433	1575858642049531907
doc_434	1575858482703904769
doc_435	1575858386893099009
doc_436	1575858042096488448
doc_437	1575857667242860544
doc_438	1575857590357340160
doc_439	1575857560489713664
doc_440	1575857540268982273
doc_441	1575857537110315010
doc_442	1575857124877295616
doc_443	1575856554594779138
doc_444	1575856414521987072
doc_445	1575856083926933504
doc_446	1575855904422998016
doc_447	1575855639011549187
doc_448	1575855539346870272
doc_449	1575855395318661120
doc_450	1575855244126339072
doc_451	1575855193547165696
doc_452	1575855100383240194
doc_453	1575855013070401536
doc_454	1575854998487007236
doc_455	1575854733428166656
doc_456	1575854630592217088
doc_457	1575854478544474112
doc_458	1575854472538083328
doc_459	1575854453671923713
doc_460	1575854300206882821
doc_461	1575854158850277376
doc_462	1575854089707335680
doc_463	1575853981121019905
doc_464	1575853653310976001
doc_465	1575853606330585090
doc_466	1575853574764232706
doc_467	1575853538575495168
doc_468	1575852968381132800
doc_469	1575852739958951936
doc_470	1575852450577551361
doc_471	1575852283211849728
doc_472	1575852200835825665
doc_473	1575851963282968576
doc_474	1575851734974578688
doc_475	1575851459367022593
doc_476	1575851423920971777
doc_477	1575851277250166792
doc_478	1575851251488595970
doc_479	1575851192084680705
doc_480	1575851119464435713
doc_481	1575851071443853312
doc_482	1575850961771573254
doc_483	1575850767008702465
doc_484	1575850620392681472
doc_485	1575850518714294273
doc_486	1575850408550858752
doc_487	1575850323880517634
doc_488	1575850164090126336
doc_489	1575849877715660803
doc_490	1575849810011226113
doc_491	1575849568251826176
doc_492	1575849538132185089
doc_493	1575849156219789312
doc_494	1575849079397314562
doc_495	1575848846818959360
doc_496	1575848654875013120
doc_497	1575848447726555138
doc_498	1575848340692111360
doc_499	1575848172513288194
doc_500	1575847991021535234
doc_501	1575847945072742407
doc_502	1575847855675146240
doc_503	1575847667892355077
doc_504	1575847659432472576
doc_505	1575847548308557825
doc_506	1575847474228756480
doc_507	1575847172687691776
doc_508	1575847019390046208
doc_509	1575846939668930560
doc_510	1575846644624809985
doc_511	1575846155694772226
doc_512	1575845688147324929
doc_513	1575845428033110016
doc_514	1575845383393116162
doc_515	1575845160134451200
doc_516	1575845080380092416
doc_517	1575845031306403842
doc_518	1575844904449675264
doc_519	1575844763211042816
doc_520	1575844656583086080
doc_521	1575844598106103809
doc_522	1575844427272441856
doc_523	1575844396276350978
doc_524	1575844177027506177
doc_525	1575844029908254721
doc_526	1575843950879191042
doc_527	1575843899741831169
doc_528	1575843858914500609
doc_529	1575843813385723905
doc_530	1575843745681256450
doc_531	1575843574301790208
doc_532	1575843396165328896
doc_533	1575843389253341184
doc_534	1575843345372680200
doc_535	1575843161897062400
doc_536	1575842902361546752
doc_537	1575842847873716224
doc_538	1575842840768569344
doc_539	1575842649512194048
doc_540	1575842594902319104
doc_541	1575842362936262656
doc_542	1575842209190273024
doc_543	1575842151191048193
doc_544	1575842086624301056
doc_545	1575841609513865216
doc_546	1575841530308628480
doc_547	1575841399093665793
doc_548	1575840829142274048
doc_549	1575840695361089537
doc_550	1575840363100504065
doc_551	1575840308780146690
doc_552	1575840184104816642
doc_553	1575840116412919808
doc_554	1575839877224337408
doc_555	1575839793799626755
doc_556	1575839192541798401
doc_557	1575839188741951489
doc_558	1575839153375379458
doc_559	1575838919413100545
doc_560	1575838850043166720
doc_561	1575838612817866754
doc_562	1575838333447684098
doc_563	1575838152723689472
doc_564	1575838100877475840
doc_565	1575838058712276995
doc_566	1575837888389840896
doc_567	1575837833268715522
doc_568	1575837750321811456
doc_569	1575837715580735488
doc_570	1575837617366523908
doc_571	1575837470049980416
doc_572	1575837449045299201
doc_573	1575837427700113409
doc_574	1575837393311047681
doc_575	1575837349078257664
doc_576	1575837249274793984
doc_577	1575837173697417217
doc_578	1575836764929142784
doc_579	1575836642019258373
doc_580	1575836603863699458
doc_581	1575836501539454976
doc_582	1575836458606153730
doc_583	1575835852152147969
doc_584	1575835561981792257
doc_585	1575835227561553920
doc_586	1575835103863148546
doc_587	1575835044072996864
doc_588	1575835019842420742
doc_589	1575834843148976129
doc_590	1575834748722651137
doc_591	1575834582275878912
doc_592	1575834054905462784
doc_593	1575834028250664965
doc_594	1575833757751205888
doc_595	1575833657670893568
doc_596	1575833555053481985
doc_597	1575833416242958337
doc_598	1575833322458005504
doc_599	1575833158058065921
doc_600	1575833099451224067
doc_601	1575832986301259777
doc_602	1575832841937903620
doc_603	1575832835675521028
doc_604	1575832419789602816
doc_605	1575832319206002691
doc_606	1575832079589593088
doc_607	1575831841008889858
doc_608	1575831788135616518
doc_609	1575831418063945729
doc_610	1575831334660055040
doc_611	1575831311977414657
doc_612	1575830915711848449
doc_613	1575830718768300032
doc_614	1575830623800827905
doc_615	1575830547472912384
doc_616	1575830518503198722
doc_617	1575830435275321345
doc_618	1575830353885163520
doc_619	1575830340882468864
doc_620	1575830334658469888
doc_621	1575830329721495552
doc_622	1575830230375317508
doc_623	1575830204739731456
doc_624	1575830084082360320
doc_625	1575829787733479424
doc_626	1575829672889577472
doc_627	1575829557248430081
doc_628	1575829527590473728
doc_629	1575829335675576323
doc_630	1575829309498871811
doc_631	1575829216775610369
doc_632	1575829177973907456
doc_633	1575829074429157376
doc_634	1575829068087382017
doc_635	1575829061317836802
doc_636	1575829058813763585
doc_637	1575828994825461761
doc_638	1575828952689823745
doc_639	1575828925472702464
doc_640	1575828650318245888
doc_641	1575828521540206592
doc_642	1575828344054353922
doc_643	1575828204702806018
doc_644	1575828107721834498
doc_645	1575828041150103552
doc_646	1575828031058239488
doc_647	1575827953128443905
doc_648	1575827577687527424
doc_649	1575827371835691010
doc_650	1575827278381973509
doc_651	1575827221897302016
doc_652	1575827163252936704
doc_653	1575827144613076994
doc_654	1575827125159940096
doc_655	1575827103072649216
doc_656	1575827101030064128
doc_657	1575827057262661633
doc_658	1575827034752024577
doc_659	1575827009048956928
doc_660	1575827001159475200
doc_661	1575826925750059008
doc_662	1575826865411031040
doc_663	1575826836717678592
doc_664	1575826730132340738
doc_665	1575826702139129857
doc_666	1575826594513330178
doc_667	1575826467023306752
doc_668	1575826447108751360
doc_669	1575826405610266624
doc_670	1575826374883147778
doc_671	1575826348635197440
doc_672	1575826348178038786
doc_673	1575826327109718016
doc_674	1575826279835742209
doc_675	1575826255546486784
doc_676	1575826143449694211
doc_677	1575826111594115072
doc_678	1575826003095846912
doc_679	1575825977997164544
doc_680	1575825962314473473
doc_681	1575825899429457926
doc_682	1575825868638760960
doc_683	1575825574710214656
doc_684	1575825560021909504
doc_685	1575825422235095041
doc_686	1575825371550851073
doc_687	1575825370061844480
doc_688	1575825348901556224
doc_689	1575825276147490816
doc_690	1575825255305687040
doc_691	1575825223752257537
doc_692	1575825200607768577
doc_693	1575825168743559168
doc_694	1575825093996912640
doc_695	1575825066994327552
doc_696	1575825041731641346
doc_697	1575825024929665024
doc_698	1575825011776290817
doc_699	1575825005291524098
doc_700	1575824935938707458
doc_701	1575824901126045696
doc_702	1575824817852657665
doc_703	1575824812835950592
doc_704	1575824764215533568
doc_705	1575824708720656384
doc_706	1575824566043156482
doc_707	1575824428050501633
doc_708	1575824352519815169
doc_709	1575824312988184576
doc_710	1575824248211243009
doc_711	1575824223347822592
doc_712	1575824189088759808
doc_713	1575824139222683649
doc_714	1575824058196926465
doc_715	1575824003079766019
doc_716	1575823931008638976
doc_717	1575823909483839490
doc_718	1575823896867180544
doc_719	1575823896049512449
doc_720	1575823885098156032
doc_721	1575823826742824962
doc_722	1575823777883394048
doc_723	1575823723403579393
doc_724	1575823692638175232
doc_725	1575823647909941250
doc_726	1575823519257985026
doc_727	1575823478745620480
doc_728	1575823431475793920
doc_729	1575823373329870850
doc_730	1575823326345322497
doc_731	1575823300437377024
doc_732	1575823257764507649
doc_733	1575823202294669317
doc_734	1575823179859333122
doc_735	1575823081473392641
doc_736	1575823054655344642
doc_737	1575822935809413120
doc_738	1575822769438138370
doc_739	1575822727407054848
doc_740	1575822715973402624
doc_741	1575822679139299328
doc_742	1575822542459539459
doc_743	1575822441233805312
doc_744	1575822405313777664
doc_745	1575822314586808320
doc_746	1575822185972629506
doc_747	1575822033253867521
doc_748	1575822029785161730
doc_749	1575821996465586177
doc_750	1575821970058678272
doc_751	1575821955227586560
doc_752	1575821941122158592
doc_753	1575821886348328960
doc_754	1575821884884930560
doc_755	1575821871035011074
doc_756	1575821855319265282
doc_757	1575821838109872129
doc_758	1575821823845224448
doc_759	1575821807919468544
doc_760	1575821789506449408
doc_761	1575821721256566784
doc_762	1575821705695535104
doc_763	1575821688994160642
doc_764	1575821679653457921
doc_765	1575821672711880704
doc_766	1575821645830307840
doc_767	1575821630705893377
doc_768	1575821613593157633
doc_769	1575821588821409792
doc_770	1575821557020364800
doc_771	1575821540322861058
doc_772	1575821523578855425
doc_773	1575821482663428096
doc_774	1575821309937860609
doc_775	1575821261858824192
doc_776	1575821202064834560
doc_777	1575821187292155904
doc_778	1575821079590772736
doc_779	1575821006220185600
doc_780	1575820771007823878
doc_781	1575820700719280128
doc_782	1575820687079804928
doc_783	1575820638362574848
doc_784	1575820535619280897
doc_785	1575820350612729856
doc_786	1575820348938866689
doc_787	1575820255913725953
doc_788	1575820254819024896
doc_789	1575820238951972864
doc_790	1575820237010006017
doc_791	1575820179678035968
doc_792	1575820001704960000
doc_793	1575819996214665216
doc_794	1575819822746963968
doc_795	1575819640067870720
doc_796	1575819548338847745
doc_797	1575819500431081472
doc_798	1575819340611743744
doc_799	1575819313533317121
doc_800	1575819273078906881
doc_801	1575819227973357569
doc_802	1575819110251757569
doc_803	1575819079746609152
doc_804	1575818940768727042
doc_805	1575818854265036800
doc_806	1575818708978921474
doc_807	1575818697603616768
doc_808	1575818696861175813
doc_809	1575818675369652225
doc_810	1575818648723148801
doc_811	1575818581035450368
doc_812	1575818569857658880
doc_813	1575818370577932289
doc_814	1575818362520600576
doc_815	1575818319109636098
doc_816	1575818217591033857
doc_817	1575818184531542016
doc_818	1575818172720377859
doc_819	1575818058920239111
doc_820	1575818037130731520
doc_821	1575817987558608896
doc_822	1575817954259673088
doc_823	1575817942356197377
doc_824	1575817891936555008
doc_825	1575817840036171776
doc_826	1575817819287003136
doc_827	1575817806175608832
doc_828	1575817665826164736
doc_829	1575817559454396417
doc_830	1575817352830074880
doc_831	1575817259070951424
doc_832	1575817015746789377
doc_833	1575817003083800576
doc_834	1575816997518348293
doc_835	1575816937690476544
doc_836	1575816891368513536
doc_837	1575816865401954304
doc_838	1575816825543495680
doc_839	1575816749005492224
doc_840	1575816729443303424
doc_841	1575816637101395971
doc_842	1575816576015642624
doc_843	1575816562149187584
doc_844	1575816493815980032
doc_845	1575816406301806592
doc_846	1575816404611104768
doc_847	1575816394444537857
doc_848	1575816272214122496
doc_849	1575816168476065793
doc_850	1575816049743699968
doc_851	1575815541461504003
doc_852	1575815495177338882
doc_853	1575815453762805760
doc_854	1575815344572469248
doc_855	1575815262338973698
doc_856	1575815213646897152
doc_857	1575815171808776192
doc_858	1575815087826161664
doc_859	1575814940929105920
doc_860	1575814903939891200
doc_861	1575814759923929089
doc_862	1575814715124895745
doc_863	1575814704739495937
doc_864	1575814690097180673
doc_865	1575814652684300290
doc_866	1575814642508566528
doc_867	1575814543103512576
doc_868	1575814426787450880
doc_869	1575814382101364737
doc_870	1575814374303813632
doc_871	1575814258708795392
doc_872	1575814230397177856
doc_873	1575814224114114560
doc_874	1575814167290089472
doc_875	1575814043964612608
doc_876	1575814033315631105
doc_877	1575814031264268288
doc_878	1575814023517720586
doc_879	1575813985777070080
doc_880	1575813971063746561
doc_881	1575813962024865799
doc_882	1575813936514879488
doc_883	1575813822786551808
doc_884	1575813796479705088
doc_885	1575813688476377090
doc_886	1575813658902679552
doc_887	1575813438680416257
doc_888	1575813420355530753
doc_889	1575813404430041089
doc_890	1575813264302186496
doc_891	1575813261500436481
doc_892	1575813140155334657
doc_893	1575813009502392320
doc_894	1575812945027612672
doc_895	1575812892758114306
doc_896	1575812865843306499
doc_897	1575812703070715905
doc_898	1575812688319389696
doc_899	1575812622754070528
doc_900	1575812546447446017
doc_901	1575812537811341315
doc_902	1575812518529966081
doc_903	1575812377211469826
doc_904	1575812330465951744
doc_905	1575812328469176320
doc_906	1575812103713132545
doc_907	1575811988034158593
doc_908	1575811723293884416
doc_909	1575811719175471104
doc_910	1575811671007719424
doc_911	1575811581530742784
doc_912	1575811541957738498
doc_913	1575811457597448192
doc_914	1575811285383421953
doc_915	1575811281579233280
doc_916	1575811173882417153
doc_917	1575810983343558657
doc_918	1575810969326047232
doc_919	1575810947402567680
doc_920	1575810926447456256
doc_921	1575810892209364992
doc_922	1575810866737389569
doc_923	1575810819136270336
doc_924	1575810710780928000
doc_925	1575810627448475651
doc_926	1575810496116117504
doc_927	1575810451631665152
doc_928	1575810352004014080
doc_929	1575810126757466112
doc_930	1575810113667207168
doc_931	1575810086600994816
doc_932	1575810082473795586
doc_933	1575809949586030592
doc_934	1575809946251239424
doc_935	1575809928094416897
doc_936	1575809721671585799
doc_937	1575809718701858817
doc_938	1575809578801168386
doc_939	1575809447569788928
doc_940	1575809241054515200
doc_941	1575809197358206978
doc_942	1575809111391731713
doc_943	1575809045726121984
doc_944	1575808937420546048
doc_945	1575808674068824064
doc_946	1575808608276660224
doc_947	1575808604246097929
doc_948	1575808404366315520
doc_949	1575808352017584128
doc_950	1575808181502062592
doc_951	1575808115726958594
doc_952	1575808057296277510
doc_953	1575807878442749953
doc_954	1575807837195816960
doc_955	1575807832603078659
doc_956	1575807813808685061
doc_957	1575807662717308929
doc_958	1575807570157223937
doc_959	1575807449667624960
doc_960	1575807439005327365
doc_961	1575807213582417920
doc_962	1575806665395679232
doc_963	1575806637209620480
doc_964	1575806511317913600
doc_965	1575806508989702149
doc_966	1575806490325024768
doc_967	1575806441340145664
doc_968	1575806391058857984
doc_969	1575806289787031552
doc_970	1575806263950049281
doc_971	1575806132483813377
doc_972	1575806046282469376
doc_973	1575805761883885569
doc_974	1575805658644897792
doc_975	1575805652945231873
doc_976	1575805617771778049
doc_977	1575805278087696384
doc_978	1575805179730882561
doc_979	1575804981042909185
doc_980	1575804851153354752
doc_981	1575804828562890753
doc_982	1575804789174439936
doc_983	1575804729153576960
doc_984	1575804628700053505
doc_985	1575804621171589120
doc_986	1575804522525446144
doc_987	1575804415251922944
doc_988	1575804352974901248
doc_989	1575804056056254464
doc_990	1575803877307273216
doc_991	1575803748131086336
doc_992	1575803419465596928
doc_993	1575803188783222784
doc_994	1575803098337275906
doc_995	1575803052044746757
doc_996	1575803046785056768
doc_997	1575802935966998528
doc_998	1575802830975569921
doc_999	1575802811417128960
doc_1000	1575802574497755136
doc_1001	1575802409892433920
doc_1002	1575802304577826817
doc_1003	1575802169907118081
doc_1004	1575802089153830913
doc_1005	1575801996820582400
doc_1006	1575801868176932864
doc_1007	1575801849684189185
doc_1008	1575801795745497088
doc_1009	1575801597778542592
doc_1010	1575801356824084480
doc_1011	1575801340344692738
doc_1012	1575801211655102464
doc_1013	1575801117036138499
doc_1014	1575801012107227143
doc_1015	1575800988283322368
doc_1016	1575800869656088576
doc_1017	1575800773669257216
doc_1018	1575800677317505024
doc_1019	1575800582136528897
doc_1020	1575800490813710339
doc_1021	1575800458979192833
doc_1022	1575800375931994118
doc_1023	1575800273775128578
doc_1024	1575800250270633984
doc_1025	1575800190669586432
doc_1026	1575800143835561984
doc_1027	1575800139658440704
doc_1028	1575800112630022144
doc_1029	1575800040718598144
doc_1030	1575799921130684416
doc_1031	1575799672504926208
doc_1032	1575799651424698368
doc_1033	1575799640951488512
doc_1034	1575799558835097600
doc_1035	1575799412764585984
doc_1036	1575799375879610368
doc_1037	1575799115878834177
doc_1038	1575799115815956480
doc_1039	1575799078897651712
doc_1040	1575798982735204352
doc_1041	1575798969711865856
doc_1042	1575798963344506880
doc_1043	1575798910794092544
doc_1044	1575798875104894976
doc_1045	1575798801758969857
doc_1046	1575798772122419200
doc_1047	1575798739876601856
doc_1048	1575798701737799680
doc_1049	1575798569126473728
doc_1050	1575798542266175489
doc_1051	1575798432257945600
doc_1052	1575798412930342915
doc_1053	1575798366902050818
doc_1054	1575798041059110915
doc_1055	1575797972394446848
doc_1056	1575797954572472320
doc_1057	1575797926282264577
doc_1058	1575797895709589504
doc_1059	1575797856882958337
doc_1060	1575797839489163264
doc_1061	1575797828810551296
doc_1062	1575797809676443648
doc_1063	1575797421509996544
doc_1064	1575797420839301123
doc_1065	1575797376660672512
doc_1066	1575797354334420994
doc_1067	1575797289792155650
doc_1068	1575797198398554112
doc_1069	1575797075920429056
doc_1070	1575797060481482753
doc_1071	1575797057650331649
